gene_symbol,disease_id,score
ADRB1,C0242973,0.5
ADRB1,C0520679,0.65
ADRB1,C0525045,0.6
ADRB1,C0553980,0.4
ADRB1,C1821417,0.4
ADRB1,C3838076,0.4
ADRB1,C5231420,0.4
ADRB2,C0001849,0.4
ADRB2,C0004096,1.0
ADRB2,C0004352,0.6
ADRB2,C0005586,0.5
ADRB2,C0006271,0.55
ADRB2,C0007193,0.7
ADRB2,C0010674,0.75
ADRB2,C0011603,0.45
ADRB2,C0014055,0.4
ADRB2,C0015695,0.7
ADRB2,C0015696,0.45
ADRB2,C0016059,0.55
ADRB2,C0017612,0.6
ADRB2,C0018213,0.65
ADRB2,C0019693,0.5
ADRB2,C0020445,0.45
ADRB2,C0020473,0.6
ADRB2,C0020476,0.4
ADRB2,C0020538,0.8
ADRB2,C0021655,0.8
ADRB2,C0022660,0.7
ADRB2,C0022661,0.45
ADRB2,C0024115,0.6
ADRB2,C0024117,0.85
ADRB2,C0025517,0.65
ADRB2,C0026896,0.65
ADRB2,C0027051,0.8
ADRB2,C0027765,0.4
ADRB2,C0028754,0.95
ADRB2,C0029839,0.45
ADRB2,C0033141,0.4
ADRB2,C0033578,0.5
ADRB2,C0033860,0.65
ADRB2,C0034063,0.55
ADRB2,C0036529,0.4
ADRB2,C0038356,0.4
ADRB2,C0040822,0.5
ADRB2,C0151744,0.65
ADRB2,C0242698,0.4
ADRB2,C0282488,0.55
ADRB2,C0339573,0.6
ADRB2,C0600327,0.4
ADRB2,C0878544,0.65
ADRB2,C1260409,0.45
ADRB2,C1510586,0.6
ADRB2,C1514284,0.4
ADRB2,C1565662,0.45
ADRB2,C1862282,0.4
ADRB2,C2609414,0.55
ADRB3,C0002395,0.45
ADRB3,C0003868,0.45
ADRB3,C0003873,0.55
ADRB3,C0007103,0.65
ADRB3,C0007193,0.45
ADRB3,C0010054,0.75
ADRB3,C0010068,0.75
ADRB3,C0011860,0.9
ADRB3,C0011884,0.55
ADRB3,C0014170,0.45
ADRB3,C0018099,0.7
ADRB3,C0018801,0.8
ADRB3,C0018802,0.8
ADRB3,C0020473,0.65
ADRB3,C0020476,0.4
ADRB3,C0020538,0.75
ADRB3,C0028754,1.0
ADRB3,C0149721,0.4
ADRB3,C0151744,0.55
ADRB3,C0264694,0.45
ADRB3,C0400966,0.55
ADRB3,C1858591,0.45
ADRB3,C3241937,0.55
AFP,C0019196,0.85
AFP,C0023895,0.85
AFP,C0038356,0.7
AFP,C0085215,0.55
AFP,C1458155,0.65
AFP,C1863080,0.7
AFP,C1863081,0.45
AFP,C2239176,1.0
AFP,C4274336,0.4
AGER,C0002395,1.0
AGER,C0003873,1.0
AGER,C0004030,0.45
AGER,C0004096,0.95
AGER,C0004153,1.0
AGER,C0007222,0.9
AGER,C0010054,0.8
AGER,C0010068,0.85
AGER,C0010674,0.8
AGER,C0011854,0.95
AGER,C0011860,1.0
AGER,C0011871,0.55
AGER,C0011875,0.75
AGER,C0011884,1.0
AGER,C0020429,0.4
AGER,C0020456,0.85
AGER,C0020538,0.95
AGER,C0020564,0.55
AGER,C0021151,0.45
AGER,C0021368,1.0
AGER,C0022660,0.7
AGER,C0022661,0.8
AGER,C0023105,0.45
AGER,C0024141,0.85
AGER,C0024143,0.7
AGER,C0025202,0.75
AGER,C0026769,0.95
AGER,C0027051,0.9
AGER,C0027796,0.4
AGER,C0028756,0.6
AGER,C0029607,0.4
AGER,C0029771,0.4
AGER,C0033687,0.7
AGER,C0033823,0.45
AGER,C0033836,0.45
AGER,C0033860,0.7
AGER,C0036341,0.7
AGER,C0036343,0.45
AGER,C0151744,0.85
AGER,C0157946,0.4
AGER,C0162819,0.45
AGER,C0262593,0.55
AGER,C0264423,0.4
AGER,C0264694,0.5
AGER,C0677886,0.5
AGER,C0740392,0.45
AGER,C0752347,0.6
AGER,C1270972,0.75
AGER,C1443045,0.45
AGER,C1565662,0.45
AGER,C1847014,0.4
AGER,C2609414,0.7
AGRN,C0023467,0.4
AGRN,C0751882,0.8
AGRN,C0751883,0.4
AGRN,C0751884,0.45
AGRN,C1535926,0.5
AGRN,C3808739,0.65
AGRN,C4021745,0.4
AGRP,C0011860,0.8
AGRP,C0028754,1.0
AGRP,C0039870,0.55
AGRP,C4016782,0.4
AGT,C0001925,0.85
AGT,C0002063,0.4
AGT,C0002871,0.6
AGT,C0002940,0.75
AGT,C0002986,0.5
AGT,C0003460,0.45
AGT,C0003486,0.75
AGT,C0003811,0.85
AGT,C0004153,0.85
AGT,C0004238,0.9
AGT,C0005586,0.6
AGT,C0006142,0.8
AGT,C0007192,0.65
AGT,C0007194,0.8
AGT,C0007222,1.0
AGT,C0007273,0.5
AGT,C0007370,0.65
AGT,C0007820,0.65
AGT,C0008370,0.4
AGT,C0011570,0.75
AGT,C0011581,0.75
AGT,C0011881,1.0
AGT,C0011884,0.85
AGT,C0015934,0.8
AGT,C0016059,1.0
AGT,C0017658,0.85
AGT,C0017661,0.85
AGT,C0017668,0.7
AGT,C0018799,0.85
AGT,C0018800,0.45
AGT,C0018801,1.0
AGT,C0018802,0.9
AGT,C0019284,0.4
AGT,C0020295,0.6
AGT,C0020429,0.4
AGT,C0020452,0.4
AGT,C0020459,0.8
AGT,C0020517,0.55
AGT,C0020538,1.0
AGT,C0020540,0.75
AGT,C0020544,0.65
AGT,C0020564,0.85
AGT,C0020649,0.95
AGT,C0021368,0.95
AGT,C0021390,0.75
AGT,C0022658,0.85
AGT,C0023890,0.8
AGT,C0026267,0.6
AGT,C0027051,0.95
AGT,C0027055,0.4
AGT,C0027540,0.65
AGT,C0027720,0.55
AGT,C0028754,0.9
AGT,C0029227,0.4
AGT,C0029696,0.45
AGT,C0029944,0.5
AGT,C0030922,0.4
AGT,C0032285,0.6
AGT,C0032914,0.95
AGT,C0033141,0.5
AGT,C0033687,0.85
AGT,C0034063,0.6
AGT,C0034069,0.75
AGT,C0034152,0.65
AGT,C0035078,0.75
AGT,C0035344,0.6
AGT,C0036529,0.4
AGT,C0037052,0.55
AGT,C0040053,0.65
AGT,C0042373,0.85
AGT,C0085580,1.0
AGT,C0087086,0.65
AGT,C0149721,0.85
AGT,C0151744,0.75
AGT,C0162871,0.85
AGT,C0242698,0.7
AGT,C0243050,0.6
AGT,C0265010,0.4
AGT,C0266313,0.75
AGT,C0271650,0.6
AGT,C0340643,0.75
AGT,C0428977,0.65
AGT,C0456132,0.4
AGT,C0553980,0.4
AGT,C0598608,0.65
AGT,C0600519,0.65
AGT,C0730379,0.5
AGT,C0752127,0.4
AGT,C0752130,0.4
AGT,C0853897,0.65
AGT,C0876994,0.65
AGT,C0878544,0.85
AGT,C1305122,0.4
AGT,C1514284,0.4
AGT,C1963943,0.4
AGT,C2936380,0.4
AGT,C3850148,0.4
AGT,C4551563,0.45
AGT,C5203670,0.85
AGT,C5681536,0.45
AGTR1,C0000786,0.5
AGTR1,C0002395,0.8
AGTR1,C0006142,0.8
AGTR1,C0007273,0.45
AGTR1,C0007820,0.65
AGTR1,C0010054,0.8
AGTR1,C0010068,0.9
AGTR1,C0011884,0.65
AGTR1,C0013274,0.6
AGTR1,C0016059,0.8
AGTR1,C0016719,0.55
AGTR1,C0018800,0.45
AGTR1,C0018801,0.85
AGTR1,C0018802,0.75
AGTR1,C0019284,0.4
AGTR1,C0020538,1.0
AGTR1,C0020542,0.65
AGTR1,C0022658,0.75
AGTR1,C0022661,0.8
AGTR1,C0027051,0.9
AGTR1,C0032019,0.4
AGTR1,C0033687,0.8
AGTR1,C0036202,0.65
AGTR1,C0085580,0.85
AGTR1,C0151744,0.8
AGTR1,C0153461,0.4
AGTR1,C0162871,0.8
AGTR1,C0178324,0.65
AGTR1,C0206692,0.55
AGTR1,C0264694,0.45
AGTR1,C0266313,0.75
AGTR1,C0271650,0.65
AGTR1,C0730379,0.4
AGTR1,C0887833,0.4
AGTR1,C1176475,0.5
AGTR1,C3275898,0.4
AGTR1,C5203670,0.9
AGTR1,C5681536,0.45
AGTR2,C0017661,0.65
AGTR2,C0020538,0.9
AGTR2,C0020615,0.65
AGTR2,C0022661,0.55
AGTR2,C0025362,0.7
AGTR2,C0029513,0.4
AGTR2,C0038356,0.4
AGTR2,C0042580,0.7
AGTR2,C0149721,0.75
AGTR2,C0178324,0.65
AGTR2,C0206692,0.55
AGTR2,C0853897,0.65
AGTR2,C3501611,0.4
AHCY,C0002514,0.4
AHCY,C0019202,0.65
AHCY,C0035410,0.4
AHCY,C0152013,0.4
AHCY,C0162871,0.55
AHCY,C0242184,0.4
AHCY,C0268613,0.45
AHCY,C0268621,0.5
AHCY,C0400966,0.4
AHCY,C1335060,0.4
AHCY,C1847720,0.4
AHCY,C2673200,0.4
AHCY,C3151058,0.9
AHCY,C3241937,0.55
AHCY,C4048705,0.75
AHR,C0000786,0.4
AHR,C0000889,0.4
AHR,C0002940,0.4
AHR,C0003873,0.8
AHR,C0004153,0.75
AHR,C0004943,0.6
AHR,C0005612,0.4
AHR,C0005683,0.45
AHR,C0005940,0.4
AHR,C0005974,0.4
AHR,C0009319,0.75
AHR,C0011615,0.75
AHR,C0011616,0.4
AHR,C0013604,0.5
AHR,C0018273,0.4
AHR,C0018798,0.65
AHR,C0018800,0.6
AHR,C0019209,0.4
AHR,C0020538,0.65
AHR,C0020564,0.65
AHR,C0020578,0.4
AHR,C0020615,0.4
AHR,C0021361,0.4
AHR,C0021364,0.65
AHR,C0021368,0.75
AHR,C0021655,0.75
AHR,C0022593,0.4
AHR,C0023890,0.4
AHR,C0023895,0.65
AHR,C0023903,0.65
AHR,C0025517,0.65
AHR,C0027540,0.5
AHR,C0027626,0.4
AHR,C0027643,0.4
AHR,C0028043,0.4
AHR,C0028754,0.75
AHR,C0030297,0.7
AHR,C0032285,0.65
AHR,C0033578,0.65
AHR,C0033774,0.55
AHR,C0035334,0.6
AHR,C0037116,0.5
AHR,C0037997,0.4
AHR,C0038002,0.55
AHR,C0038356,0.65
AHR,C0039231,0.4
AHR,C0041955,0.4
AHR,C0042373,0.6
AHR,C0043094,0.65
AHR,C0149721,0.65
AHR,C0152013,0.75
AHR,C0153458,0.45
AHR,C0153459,0.45
AHR,C0153460,0.45
AHR,C0153463,0.45
AHR,C0162834,0.55
AHR,C0232910,0.6
AHR,C0236811,0.4
AHR,C0242339,0.55
AHR,C0271650,0.65
AHR,C0273115,0.65
AHR,C0333641,0.65
AHR,C0344688,0.55
AHR,C0376634,0.55
AHR,C0400966,0.8
AHR,C0559470,0.55
AHR,C0700501,0.6
AHR,C0752127,0.4
AHR,C0752130,0.4
AHR,C0854723,0.4
AHR,C0862030,0.4
AHR,C1262477,0.55
AHR,C1335060,0.4
AHR,C1458155,0.75
AHR,C1510586,0.6
AHR,C2973725,0.6
AHR,C3241937,0.7
AHR,C4277682,0.45
AHR,C5193041,0.5
AHSG,C0006663,0.85
AHSG,C0010054,0.75
AHSG,C0010068,0.75
AHSG,C0011860,1.0
AHSG,C0022660,0.6
AHSG,C0151744,0.75
AHSG,C0264694,0.45
AHSG,C1565662,0.4
AHSG,C1833683,0.5
AHSG,C1859878,0.6
AHSG,C2609414,0.7
AHSG,C2931280,0.6
AIFM1,C0004352,0.4
AIFM1,C0007959,0.7
AIFM1,C0011195,0.45
AIFM1,C0011854,0.4
AIFM1,C0016202,0.4
AIFM1,C0018784,0.65
AIFM1,C0020179,0.5
AIFM1,C0023520,0.4
AIFM1,C0027540,0.55
AIFM1,C0027888,0.55
AIFM1,C0035305,0.55
AIFM1,C0205713,0.45
AIFM1,C0266589,0.4
AIFM1,C0376358,0.6
AIFM1,C0427065,0.45
AIFM1,C0427144,0.45
AIFM1,C0795910,0.9
AIFM1,C1408174,0.45
AIFM1,C1408182,0.45
AIFM1,C1845095,0.8
AIFM1,C1846148,0.45
AIFM1,C1866141,0.4
AIFM1,C2732267,0.65
AIFM1,C2875300,0.45
AIFM1,C2931891,0.4
AIFM1,C3151753,0.7
AIFM1,C4277682,0.4
AIFM1,C4302745,0.5
AIFM1,C4304400,0.5
AIFM1,C4304743,0.5
AIFM1,C4540031,0.4
AKAP12,C0009402,0.7
AKAP12,C0022661,0.45
AKAP12,C0349639,0.5
AKAP12,C1458155,0.4
AKR1A1,C0001969,0.65
AKR1A1,C0001973,0.75
AKR1A1,C0036341,0.6
AKR1A1,C0085762,0.65
AKR1A1,C0520459,0.4
AKR1A1,C0596263,0.6
AKR1A1,C1510586,0.4
AKR1A1,C2239176,0.7
AKR1A1,C4277682,0.45
AKR1B1,C0003850,0.45
AKR1B1,C0011860,0.9
AKR1B1,C0011882,0.9
AKR1B1,C0011884,0.8
AKR1B1,C0014170,0.4
AKR1B1,C0014175,0.5
AKR1B1,C0029531,0.5
AKR1B1,C0035222,0.4
AKR1B1,C0342257,0.75
AKR1C1,C0007131,0.65
AKR1C1,C0014170,0.4
AKR1C1,C0014175,0.6
AKR1C1,C0027661,0.4
AKR1C1,C0032460,0.6
AKR1C1,C0036875,0.55
AKR1C1,C0157946,0.4
AKR1C3,C0001973,0.75
AKR1C3,C0014170,0.4
AKR1C3,C0014175,0.65
AKR1C3,C0023418,0.75
AKR1C3,C0023492,0.4
AKR1C3,C0027661,0.4
AKR1C3,C0028754,0.5
AKR1C3,C0032460,0.75
AKR1C3,C0033578,0.6
AKR1C3,C0036875,0.4
AKR1C3,C0038356,0.4
AKR1C3,C0376358,0.75
AKR1C3,C0862030,0.4
AKR1C3,C1510586,0.4
AKR1C3,C3658266,0.45
AKR1C3,C3658267,0.45
AKT1,C0001418,0.7
AKT1,C0005586,0.8
AKT1,C0005587,0.45
AKT1,C0005684,0.7
AKT1,C0005695,0.6
AKT1,C0006142,0.95
AKT1,C0006868,0.4
AKT1,C0007102,0.8
AKT1,C0007112,0.5
AKT1,C0007137,0.75
AKT1,C0009404,0.7
AKT1,C0011570,0.75
AKT1,C0011581,0.75
AKT1,C0011860,0.9
AKT1,C0014544,0.7
AKT1,C0015695,0.4
AKT1,C0015696,0.4
AKT1,C0016059,0.5
AKT1,C0018553,0.6
AKT1,C0018800,0.45
AKT1,C0019209,0.4
AKT1,C0020507,0.65
AKT1,C0020557,0.4
AKT1,C0021368,0.8
AKT1,C0023487,0.4
AKT1,C0024121,0.8
AKT1,C0024713,0.45
AKT1,C0024809,0.5
AKT1,C0025286,0.85
AKT1,C0026846,0.6
AKT1,C0028754,0.85
AKT1,C0030193,0.5
AKT1,C0030297,0.65
AKT1,C0030567,0.8
AKT1,C0032580,0.4
AKT1,C0033141,0.4
AKT1,C0033578,0.8
AKT1,C0036341,0.85
AKT1,C0036529,0.4
AKT1,C0037286,0.7
AKT1,C0041327,0.55
AKT1,C0079772,0.65
AKT1,C0085261,1.0
AKT1,C0152013,0.75
AKT1,C0152018,0.65
AKT1,C0153458,0.4
AKT1,C0153459,0.4
AKT1,C0153460,0.4
AKT1,C0153463,0.4
AKT1,C0154334,0.4
AKT1,C0154536,0.5
AKT1,C0236780,0.45
AKT1,C0279543,0.65
AKT1,C0346153,0.5
AKT1,C0346629,0.9
AKT1,C0376358,0.75
AKT1,C0400966,0.7
AKT1,C0428791,0.5
AKT1,C0525045,0.6
AKT1,C0596263,0.75
AKT1,C0699790,0.5
AKT1,C0751688,0.4
AKT1,C0858252,0.4
AKT1,C0878544,0.4
AKT1,C0919267,1.0
AKT1,C1140680,0.9
AKT1,C1168401,0.7
AKT1,C1266071,0.45
AKT1,C1299247,0.5
AKT1,C1334698,0.4
AKT1,C1458155,0.9
AKT1,C1527349,0.45
AKT1,C2239176,0.75
AKT1,C3241937,0.65
AKT1,C3554519,0.7
AKT2,C0001418,0.6
AKT2,C0005586,0.5
AKT2,C0007103,0.6
AKT2,C0007112,0.4
AKT2,C0011860,1.0
AKT2,C0014170,0.4
AKT2,C0020615,0.75
AKT2,C0033578,0.85
AKT2,C0271694,0.6
AKT2,C0376358,0.8
AKT2,C0600139,0.75
AKT2,C0677886,0.65
AKT2,C1458155,0.8
AKT2,C1720859,0.4
AKT2,C1720860,0.4
AKT2,C1720861,0.4
AKT2,C3278384,0.8
AKT2,C4751124,0.5
AKT2,C5680134,0.4
ALAD,C0002895,0.55
ALAD,C0007134,0.4
ALAD,C0018939,0.4
ALAD,C0020538,0.6
ALAD,C0022658,0.4
ALAD,C0023176,0.8
ALAD,C0023890,0.65
ALAD,C0023895,0.55
ALAD,C0025286,0.6
ALAD,C0033578,0.4
ALAD,C0035222,0.4
ALAD,C0162533,0.65
ALAD,C0162566,0.7
ALAD,C0268328,0.9
ALAD,C1334698,0.4
ALAD,C1510586,0.4
ALAD,C4016013,0.4
ALAS1,C0032708,0.45
ALB,C0001308,0.4
ALB,C0002994,0.4
ALB,C0003460,0.4
ALB,C0004509,0.4
ALB,C0005398,0.55
ALB,C0005830,0.45
ALB,C0006111,0.6
ALB,C0007222,0.8
ALB,C0007786,0.6
ALB,C0008312,0.6
ALB,C0009324,0.85
ALB,C0011570,0.8
ALB,C0011871,0.4
ALB,C0011875,0.5
ALB,C0011881,1.0
ALB,C0013502,0.4
ALB,C0014544,0.75
ALB,C0016059,0.85
ALB,C0017658,0.75
ALB,C0017662,0.5
ALB,C0017665,0.7
ALB,C0018799,0.7
ALB,C0018801,0.8
ALB,C0018802,0.75
ALB,C0019061,0.4
ALB,C0019189,0.7
ALB,C0019209,0.65
ALB,C0019693,0.85
ALB,C0019699,0.6
ALB,C0020517,0.75
ALB,C0020522,0.4
ALB,C0020538,0.95
ALB,C0020551,0.7
ALB,C0020649,0.8
ALB,C0022548,0.5
ALB,C0022658,0.95
ALB,C0022660,0.75
ALB,C0022661,0.85
ALB,C0023890,0.85
ALB,C0023892,0.5
ALB,C0025290,0.4
ALB,C0026848,0.5
ALB,C0027055,0.4
ALB,C0027697,0.75
ALB,C0027707,0.4
ALB,C0027720,0.75
ALB,C0027726,0.95
ALB,C0028797,0.4
ALB,C0029582,0.4
ALB,C0029771,0.4
ALB,C0029839,0.4
ALB,C0030193,0.6
ALB,C0030305,0.7
ALB,C0033687,0.9
ALB,C0033860,0.75
ALB,C0035222,0.75
ALB,C0035457,0.5
ALB,C0036830,0.55
ALB,C0037116,0.5
ALB,C0038325,0.4
ALB,C0038356,0.5
ALB,C0038454,0.85
ALB,C0040034,0.7
ALB,C0042164,0.65
ALB,C0085584,0.6
ALB,C0149519,0.4
ALB,C0152013,0.75
ALB,C0162557,0.7
ALB,C0206698,0.75
ALB,C0239981,0.9
ALB,C0270611,0.7
ALB,C0273115,0.75
ALB,C0280725,0.4
ALB,C0342185,0.85
ALB,C0345913,0.4
ALB,C0375359,0.4
ALB,C0740392,0.4
ALB,C0878666,0.75
ALB,C1306571,0.5
ALB,C1335060,0.4
ALB,C1565662,0.4
ALB,C1863119,0.6
ALB,C2239176,1.0
ALB,C2609414,0.85
ALB,C3658339,0.4
ALB,C4015776,0.4
ALB,C4277682,0.5
ALB,C4305253,0.75
ALB,C4551623,0.4
ALDH1A1,C0001969,0.5
ALDH1A1,C0001973,0.7
ALDH1A1,C0007134,0.6
ALDH1A1,C0022336,0.4
ALDH1A1,C0023895,0.55
ALDH1A1,C0025202,0.75
ALDH1A1,C0036341,0.65
ALDH1A1,C0085762,0.5
ALDH1A1,C0242422,0.4
ALDH1A1,C0400966,0.4
ALDH1A1,C1510586,0.4
ALDH1A1,C3241937,0.5
ALDH1A2,C0019284,0.5
ALDH1A2,C0025312,0.4
ALDH1A2,C0033578,0.5
ALDH1A2,C0036341,0.65
ALDH1A2,C0086664,0.4
ALDH1A2,C0157946,0.4
ALDH1A2,C0242422,0.4
ALDH1A2,C0751316,0.4
ALDH1A2,C5774210,0.45
ALDH1A3,C0004352,0.4
ALDH1A3,C0025202,0.65
ALDH1A3,C0026010,0.65
ALDH1A3,C0038356,0.4
ALDH1A3,C0158543,0.55
ALDH1A3,C1510586,0.65
ALDH1A3,C3554524,0.7
ALDH1A3,C4255043,0.4
ALDH1A3,C4274282,0.4
ALDH1A3,C5679828,0.5
ALDH2,C0001969,0.65
ALDH2,C0001973,1.0
ALDH2,C0002395,0.75
ALDH2,C0002940,0.5
ALDH2,C0004096,0.65
ALDH2,C0005586,0.7
ALDH2,C0009404,0.6
ALDH2,C0011854,0.7
ALDH2,C0011860,0.85
ALDH2,C0011882,0.45
ALDH2,C0014859,0.75
ALDH2,C0016382,0.85
ALDH2,C0018805,0.5
ALDH2,C0019337,0.55
ALDH2,C0020538,0.85
ALDH2,C0021364,0.4
ALDH2,C0023891,0.75
ALDH2,C0023895,0.8
ALDH2,C0025209,0.6
ALDH2,C0027051,0.95
ALDH2,C0028796,0.4
ALDH2,C0030297,0.6
ALDH2,C0030567,0.75
ALDH2,C0042373,0.6
ALDH2,C0085762,0.9
ALDH2,C0153458,0.45
ALDH2,C0153459,0.45
ALDH2,C0153460,0.45
ALDH2,C0153463,0.45
ALDH2,C0236664,0.65
ALDH2,C0242973,0.4
ALDH2,C0279626,0.75
ALDH2,C0342257,0.6
ALDH2,C0349464,0.5
ALDH2,C0393756,0.6
ALDH2,C0400966,0.75
ALDH2,C0520459,0.4
ALDH2,C0751955,0.45
ALDH2,C0752127,0.4
ALDH2,C0752130,0.4
ALDH2,C1456283,0.4
ALDH2,C1510586,0.4
ALDH2,C2239176,0.8
ALDH2,C2608086,0.4
ALDH2,C2674838,0.5
ALDH2,C2676227,0.4
ALDH2,C3149226,0.4
ALDH2,C3241937,0.75
ALDH2,C5436906,0.7
ALDH3A1,C0003850,0.45
ALDH3A1,C0022578,0.65
ALDH3A1,C0029531,0.4
ALDH3A1,C0036341,0.5
ALDH3A1,C0339289,0.4
ALDH3A1,C1510586,0.4
ALDH7A1,C0005940,0.4
ALDH7A1,C0009363,0.55
ALDH7A1,C0014544,0.9
ALDH7A1,C0036572,0.8
ALDH7A1,C0038356,0.4
ALDH7A1,C0159020,0.4
ALDH7A1,C0270612,0.4
ALDH7A1,C0497552,0.4
ALDH7A1,C1849508,1.0
ALDH7A1,C2674422,0.4
ALDH7A1,C3278923,0.45
ALDH7A1,C3281191,0.4
ALDH7A1,C3463992,0.4
ALDH7A1,C3714756,0.7
ALDH7A1,C4021085,0.4
ALDOB,C0011860,0.55
ALDOB,C0016751,1.0
ALDOB,C0038356,0.4
ALDOB,C0241910,0.4
ALDOB,C0242184,0.75
ALDOB,C1332355,0.4
ALDOB,C4277682,0.4
ALOX12,C0005586,0.5
ALOX12,C0020429,0.4
ALOX12,C0029574,0.4
ALOX12,C0031117,0.4
ALOX12,C0036341,0.6
ALOX12,C0037274,0.4
ALOX12,C0037277,0.4
ALOX12,C0157916,0.4
ALOX12,C0157917,0.4
ALOX12,C0157918,0.4
ALOX12,C0409667,0.4
ALOX12,C1335029,0.4
ALOX12,C1510586,0.4
ALOX15,C0004153,0.8
ALOX15,C0014859,0.5
ALOX15,C0020538,0.65
ALOX15,C0027430,0.9
ALOX15,C1135196,0.4
ALOX15,C1510586,0.4
ALOX5,C0001418,0.5
ALOX5,C0001430,0.6
ALOX5,C0003850,0.45
ALOX5,C0003873,0.65
ALOX5,C0004096,1.0
ALOX5,C0004153,0.85
ALOX5,C0007134,0.6
ALOX5,C0009319,0.65
ALOX5,C0009375,0.55
ALOX5,C0009376,0.55
ALOX5,C0011609,0.4
ALOX5,C0016659,0.4
ALOX5,C0020429,0.4
ALOX5,C0020542,0.65
ALOX5,C0026766,0.55
ALOX5,C0027626,0.4
ALOX5,C0027719,0.4
ALOX5,C0029839,0.4
ALOX5,C0030297,0.75
ALOX5,C0033578,0.5
ALOX5,C0035126,0.45
ALOX5,C0038356,0.4
ALOX5,C0041327,0.55
ALOX5,C0152013,0.5
ALOX5,C0153458,0.5
ALOX5,C0153459,0.5
ALOX5,C0153460,0.5
ALOX5,C0153463,0.5
ALOX5,C0279543,0.75
ALOX5,C0334389,0.4
ALOX5,C0376618,0.65
ALOX5,C0740392,0.4
ALOX5,C0919267,0.6
ALOX5,C1335060,0.4
ALOX5,C1336708,0.4
ALOX5,C1527349,0.4
ALOX5,C1833270,0.4
ALOX5,C1851473,0.4
ALPI,C0021390,0.75
ALPI,C5681586,0.4
ALPL,C0002382,0.5
ALPL,C0005944,0.85
ALPL,C0006663,0.85
ALPL,C0009782,0.4
ALPL,C0018843,0.4
ALPL,C0020503,0.85
ALPL,C0020630,1.0
ALPL,C0023895,0.85
ALPL,C0025995,0.45
ALPL,C0029434,0.6
ALPL,C0220743,1.0
ALPL,C0268412,1.0
ALPL,C0268413,1.0
ALPL,C1840322,0.7
ALPL,C1845055,0.4
ALPL,C1860130,0.7
ALPL,C2673477,0.65
ALPL,C4551563,0.4
ALPL,C5679616,0.5
AMER1,C0009404,0.75
AMER1,C0009952,0.4
AMER1,C0027059,0.4
AMER1,C0027708,0.75
AMER1,C0346629,0.7
AMER1,C0432268,1.0
AMER1,C1332219,0.4
AMER1,C1333015,0.75
AMER1,C2243051,0.45
AMER1,C2981150,0.45
AMER1,C3278923,0.4
AMH,C0036875,0.8
AMH,C0677886,0.6
AMH,C1720887,0.4
AMH,C1849930,1.0
AMH,C3897939,0.4
AMH,C5925042,0.4
ANGPT1,C0001973,0.45
ANGPT1,C0007786,0.7
ANGPT1,C0011884,0.9
ANGPT1,C0016059,0.65
ANGPT1,C0017639,0.4
ANGPT1,C0019243,0.75
ANGPT1,C0020538,0.8
ANGPT1,C0020564,0.7
ANGPT1,C0021368,0.85
ANGPT1,C0027746,0.4
ANGPT1,C0243026,0.85
ANGPT1,C0752252,0.4
ANGPT1,C1533041,0.65
ANGPT1,C1857728,0.4
ANGPT1,C5543508,0.45
ANGPT1,C5681601,0.4
ANGPT2,C0018923,0.7
ANGPT2,C0349588,0.4
ANGPT2,C0455988,0.4
ANGPT2,C0854893,0.4
ANGPT2,C1313885,0.4
ANGPT2,C1704423,0.65
ANGPT2,C1855081,0.4
ANGPT2,C3711387,0.4
ANGPT2,C3714756,0.4
ANGPT2,C5543531,0.5
ANGPTL4,C0007097,0.5
ANGPTL4,C0010054,0.9
ANGPTL4,C0010068,0.65
ANGPTL4,C0015695,0.8
ANGPTL4,C0015696,0.45
ANGPTL4,C0020557,0.65
ANGPTL4,C0024232,0.4
ANGPTL4,C0027626,0.4
ANGPTL4,C0028754,0.85
ANGPTL4,C0151744,0.45
ANGPTL4,C0242339,0.75
ANGPTL4,C0264694,0.45
ANGPTL4,C0553707,0.4
ANGPTL4,C1368683,0.4
ANGPTL4,C1458155,0.4
ANGPTL4,C4014553,0.4
ANO1,C0026654,0.6
ANO1,C5774219,0.5
ANO1,C5882748,0.5
ANPEP,C0005684,0.55
ANPEP,C0005695,0.4
ANPEP,C0041696,0.5
ANPEP,C0149821,0.55
ANPEP,C1269683,0.5
ANXA1,C0007097,0.75
ANXA1,C0007137,0.75
ANXA1,C0007786,0.45
ANXA1,C0020538,0.45
ANXA1,C0022658,0.65
ANXA1,C0024232,0.5
ANXA1,C0026640,0.4
ANXA1,C0027626,0.4
ANXA1,C0030297,0.45
ANXA1,C0033578,0.5
ANXA1,C0038354,0.4
ANXA1,C0152013,0.6
ANXA1,C0153458,0.45
ANXA1,C0153459,0.45
ANXA1,C0153460,0.45
ANXA1,C0153463,0.45
ANXA1,C0279626,0.7
ANXA1,C0376634,0.4
ANXA1,C0553707,0.4
ANXA1,C0751688,0.45
ANXA1,C1335060,0.4
ANXA1,C1368683,0.5
ANXA5,C0007137,0.7
ANXA5,C0019202,0.45
ANXA5,C0023467,0.7
ANXA5,C0026640,0.5
ANXA5,C0027051,0.7
ANXA5,C0032914,0.75
ANXA5,C0036421,0.6
ANXA5,C0038356,0.4
ANXA5,C0043094,0.4
ANXA5,C0152013,0.4
ANXA5,C0751688,0.4
ANXA5,C0751871,0.45
ANXA5,C1335060,0.4
ANXA5,C3280674,0.4
AOX1,C0002736,0.7
