Compound ID,"	Common name",ChemblID,CAS,PubchemID,Formula,related targets,Protein Name,Gene Symbol,UniprotID,Target Level,No. of Literature Evidence
C0246,Niacinamide,CHEMBL1140,98-92-0,936,C6H6N2O,T95IYZ,Adiponectin,ADIPOQ,Q15848,C,1Reference(s)
C0246,Niacinamide,CHEMBL1140,98-92-0,936,C6H6N2O,T16O4B,CCAAT/enhancer-binding protein epsilon,CEBPE,Q15744,C,1Reference(s)
C0246,Niacinamide,CHEMBL1140,98-92-0,936,C6H6N2O,T10WEJ,Betaine--homocysteine S-methyltransferase 1,BHMT,Q93088,C,1Reference(s)
C0246,Niacinamide,CHEMBL1140,98-92-0,936,C6H6N2O,T99HGY,Ubiquitin-protein ligase E3A,UBE3A,Q05086,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T22H7B,Neuronal acetylcholine receptor subunit alpha-4,CHRNA4,P43681,A,17Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T34I45,Neuronal acetylcholine receptor subunit alpha-7,CHRNA7,P36544,A,7Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T77PFO,Histone deacetylase 6,HDAC6,Q9UBN7,A,2Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T79WXA,Mitogen-activated protein kinase 1,MAPK1,P28482,A,2Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T37ADS,Early growth response protein 1,EGR1,P18146,A,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T47G3X,Glucocorticoid receptor,NR3C1,P04150,A,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T37B9N,UDP-glucuronosyltransferase 2B10,UGT2B10,P36537,A,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T51HY5,Signal transducer CD24,CD24,P25063,A,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T75B9S,Cyclic AMP-responsive element-binding protein 1,CREB1,P16220,B,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T61DYZ,Phospholipid-transporting ATPase ABCA1,ABCA1,O95477,B,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T80XW6,Scavenger receptor class B member 1,SCARB1,Q8WTV0,B,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T69VYP,ATP-binding cassette sub-family G member 1,ABCG1,P45844,B,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T63GUB,Proto-oncogene c-Fos,FOS,P01100,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T05O6O,Estrogen receptor beta,ESR2,Q92731,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T10RDU,Patatin-like phospholipase domain-containing protein 2,PNPLA2,Q96AD5,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T57L0X,Oxysterols receptor LXR-alpha,NR1H3,Q13133,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T05DRQ,Receptor tyrosine-protein kinase erbB-4,ERBB4,Q15303,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T38CH0,Tumor necrosis factor ligand superfamily member 9,TNFSF9,P41273,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T68VQD,Excitatory amino acid transporter 1,SLC1A3,P43003,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T80GUN,72 kDa type IV collagenase,MMP2,P08253,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T71V6E,Serine/threonine-protein kinase PAK 1,PAK1,Q13153,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T96OOK,Signal transducer and activator of transcription 3,STAT3,P40763,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T25NSJ,Mitogen-activated protein kinase 3,MAPK3,P27361,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T83QHM,Beta-nerve growth factor,NGF,P01138,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T59IKQ,Vascular cell adhesion protein 1,VCAM1,P19320,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T49TDM,Matrix metalloproteinase-9,MMP9,P14780,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T69PZ6,Protein phosphatase 1 regulatory subunit 12A,PPP1R12A,O14974,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T85RZS,Corticotropin-releasing factor receptor 1,CRHR1,P34998,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T83F6G,Corticotropin-releasing factor receptor 2,CRHR2,Q13324,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T50JSQ,Corticotropin-releasing factor-binding protein,CRHBP,P24387,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T76C5R,Parathyroid hormone-related protein,PTHLH,P12272,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T43Y5O,D(3) dopamine receptor,DRD3,P35462,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T69ZRP,Appetite-regulating hormone,GHRL,Q9UBU3,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T73QZ2,Methylcytosine dioxygenase TET2,TET2,Q6N021,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T91QMA,Histidine triad nucleotide-binding protein 1,HINT1,P49773,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T64V6C,Glutamate decarboxylase 1,GAD1,Q99259,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T09KPZ,Vimentin,VIM,P08670,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T02DKV,Gastrin [Cleaved intoGastrin-71,GAST,P01350,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T85AXP,Cytochrome P450 3A4,CYP3A4,P08684,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T84Z2I,SHC-transforming protein 1,SHC1,P29353,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T63V6Q,Cocaine- and amphetamine-regulated transcript protein,CARTPT,Q16568,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T43IF3,Chromogranin-A,CHGA,P10645,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T33JS5,CCN family member 2,CCN2,P29279,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T75HMM,Induced myeloid leukemia cell differentiation protein Mcl-1,MCL1,Q07820,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T94H37,Cadherin-1,CDH1,P12830,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T12IEI,Cadherin-2,CDH2,P19022,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T90Z3N,Filaggrin,FLG,P20930,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T18C4B,Methylated-DNA--protein-cysteine methyltransferase,MGMT,P16455,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T90XYZ,C-reactive protein,CRP,P02741,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T16R2S,Neuronal acetylcholine receptor subunit alpha-5,CHRNA5,P30532,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T12T4H,Brain-derived neurotrophic factor,BDNF,P23560,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T50WOV,ATP-dependent translocase ABCB1,ABCB1,P08183,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T23A18,"Pro-neuregulin-3, membrane-bound isoform",NRG3,P56975,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T31JWV,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",PIK3CB,P42338,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T06RMZ,Nuclear factor NF-kappa-B p105 subunit,NFKB1,P19838,C,1Reference(s)
C0247,Nicotine,CHEMBL3,1954/11/5,89594,C10H14N2,T88TDZ,RAC-alpha serine/threonine-protein kinase,AKT1,P31749,C,1Reference(s)
C0248,Nifedipine,CHEMBL193,21829-25-4,4485,C17H18N2O6,T88QEV,Transient receptor potential cation channel subfamily M member 3,TRPM3,Q9HCF6,A,2Reference(s)
C0248,Nifedipine,CHEMBL193,21829-25-4,4485,C17H18N2O6,T91K6V,Voltage-dependent L-type calcium channel subunit alpha-1S,CACNA1S,Q13698,A,1Reference(s)
C0248,Nifedipine,CHEMBL193,21829-25-4,4485,C17H18N2O6,T38L2B,Voltage-dependent T-type calcium channel subunit alpha-1I,CACNA1I,Q9P0X4,A,1Reference(s)
C0248,Nifedipine,CHEMBL193,21829-25-4,4485,C17H18N2O6,T92UWJ,Beta-2 adrenergic receptor,ADRB2,P07550,A,1Reference(s)
C0248,Nifedipine,CHEMBL193,21829-25-4,4485,C17H18N2O6,T70JEM,Myosin-11,MYH11,P35749,B,1Reference(s)
C0248,Nifedipine,CHEMBL193,21829-25-4,4485,C17H18N2O6,T17UP9,C-C motif chemokine 2,CCL2,P13500,C,1Reference(s)
C0248,Nifedipine,CHEMBL193,21829-25-4,4485,C17H18N2O6,T58J2Y,Peroxisome proliferator-activated receptor gamma,PPARG,P37231,C,1Reference(s)
C0248,Nifedipine,CHEMBL193,21829-25-4,4485,C17H18N2O6,T33M2V,Transferrin receptor protein 1,TFRC,P02786,C,2Reference(s)
C0248,Nifedipine,CHEMBL193,21829-25-4,4485,C17H18N2O6,T70VMI,"Nitric oxide synthase, brain",NOS1,P29475,C,1Reference(s)
C0248,Nifedipine,CHEMBL193,21829-25-4,4485,C17H18N2O6,T21UJU,"Troponin I, cardiac muscle",TNNI3,P19429,C,1Reference(s)
C0248,Nifedipine,CHEMBL193,21829-25-4,4485,C17H18N2O6,T58K2N,Calmodulin-3;Calmodulin-1;Calmodulin-2,CALM3;CALM1;CALM2,P0DP25;P0DP23;P0DP24,C,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T76PKX,Mast/stem cell growth factor receptor Kit,KIT,P10721,A,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T26KIE,Transcription factor AP-1,JUN,P05412,B,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T29MD1,Mitogen-activated protein kinase 8,MAPK8,P45983,B,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T80TUC,Apoptosis regulator BAX,BAX,Q07812,B,2Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T71K92,Apoptosis regulator Bcl-2,BCL2,P10415,B,2Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T82JWE,Cellular tumor antigen p53,TP53,P04637,B,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T75B9S,Cyclic AMP-responsive element-binding protein 1,CREB1,P16220,B,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T71B0A,Cytosolic phospholipase A2,PLA2G4A,P47712,B,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T08Q7W,Prostaglandin G/H synthase 2,PTGS2,P35354,B,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T31P1D,Metalloproteinase inhibitor 1,TIMP1,P01033,B,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T57BCQ,Exportin-1,XPO1,O14980,B,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T23P74,Caspase-9,CASP9,P55211,C,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T58J2Y,Peroxisome proliferator-activated receptor gamma,PPARG,P37231,C,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T39FBA,Thioredoxin-interacting protein,TXNIP,Q9H3M7,C,2Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T80GUN,72 kDa type IV collagenase,MMP2,P08253,C,1Reference(s)
C0249,Nobiletin,CHEMBL76447,478-01-3,72344,C21H22O8,T06RMZ,Nuclear factor NF-kappa-B p105 subunit,NFKB1,P19838,C,1Reference(s)
C0250,Nodakenin,CHEMBL459825,495-31-8,73191,C20H24O9,T83YZD,Acetylcholinesterase,ACHE,P22303,B,1Reference(s)
C0251,Nonane,CHEMBL335900,NA,8141,C9H20,T34HYH,Interleukin-1 alpha,IL1A,P01583,B,1Reference(s)
C0251,Nonane,CHEMBL335900,NA,8141,C9H20,T23VMI,Tumor necrosis factor,TNF,P01375,B,1Reference(s)
C0251,Nonane,CHEMBL335900,NA,8141,C9H20,T17UP9,C-C motif chemokine 2,CCL2,P13500,B,1Reference(s)
C0252,Nootkatone,CHEMBL446299,4674-50-4,1268142,C15H22O,T81I4T,5'-AMP-activated protein kinase catalytic subunit alpha-1,PRKAA1,Q13131,A,2Reference(s)
C0252,Nootkatone,CHEMBL446299,4674-50-4,1268142,C15H22O,T50SJ8,5'-AMP-activated protein kinase catalytic subunit alpha-2,PRKAA2,P54646,A,1Reference(s)
C0253,Norathyriol,CHEMBL187265,3542-72-1,5281656,C13H8O6,T58XLK,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,P18031,A,1Reference(s)
C0254,NordihydroguaiareticAcid,CHEMBL52,500-38-9,4534,C18H22O4,T42PUG,"Solute carrier family 2, facilitated glucose transporter member 1",SLC2A1,P11166,A,1Reference(s)
C0254,NordihydroguaiareticAcid,CHEMBL52,500-38-9,4534,C18H22O4,T89N0J,Protein-lysine 6-oxidase,LOX,P28300,A,4Reference(s)
C0254,NordihydroguaiareticAcid,CHEMBL52,500-38-9,4534,C18H22O4,T55WN8,Proteinase-activated receptor 2,F2RL1,P55085,A,1Reference(s)
C0254,NordihydroguaiareticAcid,CHEMBL52,500-38-9,4534,C18H22O4,T60E54,Endonuclease 8-like 2,NEIL2,Q969S2,C,1Reference(s)
C0254,NordihydroguaiareticAcid,CHEMBL52,500-38-9,4534,C18H22O4,T68OIU,CREB-regulated transcription coactivator 1,CRTC1,Q6UUV9,C,2Reference(s)
C0254,NordihydroguaiareticAcid,CHEMBL52,500-38-9,4534,C18H22O4,T64UH1,"Nitric oxide synthase, endothelial",NOS3,P29474,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T23VMI,Tumor necrosis factor,TNF,P01375,A,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T09H2Z,"Nitric oxide synthase, inducible",NOS2,P35228,A,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T11R4S,Tumor necrosis factor receptor superfamily member 5,CD40,P25942,A,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T92UWJ,Beta-2 adrenergic receptor,ADRB2,P07550,A,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T01QLH,Estrogen receptor,ESR1,P03372,A,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T09HVO,Sodium/hydrogen exchanger 3,SLC9A3,P48764,B,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T30NJL,Electrogenic sodium bicarbonate cotransporter 1,SLC4A4,Q9Y6R1,B,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T44MAF,Aquaporin-2,AQP2,P41181,B,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T12T4H,Brain-derived neurotrophic factor,BDNF,P23560,B,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T23TJV,Tyrosine 3-monooxygenase,TH,P07101,B,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T14YKW,Monocarboxylate transporter 2,SLC16A7,O60669,B,2Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T76B0A,Gap junction alpha-1 protein,GJA1,P17302,B,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T21DZX,Amine oxidase [flavin-containing] A,MAOA,P21397,B,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T35XJB,Period circadian protein homolog 1,PER1,O15534,B,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T84FRS,Oxytocin-neurophysin 1,OXT,P01178,B,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T63GUB,Proto-oncogene c-Fos,FOS,P01100,B,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T58J2Y,Peroxisome proliferator-activated receptor gamma,PPARG,P37231,B,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T08U92,Mitochondrial brown fat uncoupling protein 1,UCP1,P25874,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T52UTG,Haptoglobin,HP,P00738,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T67RBZ,Mitochondrial uncoupling protein 2,UCP2,P55851,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T28HOM,Leptin,LEP,P41159,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T93VFT,Endothelin-1,EDN1,P05305,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T71TWH,cAMP-responsive element modulator,CREM,Q03060,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T48DQY,Sodium/glucose cotransporter 2,SLC5A2,P31639,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T20TB8,NADPH oxidase 1,NOX1,Q9Y5S8,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T08Q7W,Prostaglandin G/H synthase 2,PTGS2,P35354,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T88QQE,Fibroblast growth factor 2,FGF2,P09038,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T22OPB,Nuclear factor erythroid 2-related factor 2,NFE2L2,Q16236,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T86YQL,Prolactin,PRL,P01236,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T03CZ8,Catechol O-methyltransferase,COMT,P21964,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T69T7P,Dopamine beta-hydroxylase,DBH,P09172,C,1Reference(s)
C0255,Norepinephrine,CHEMBL1437,51-41-2,439260,C8H11NO3,T33OPP,Interleukin-6,IL6,P05231,C,1Reference(s)
C0256,Noscapine,CHEMBL364713,128-62-1,275196,C22H23NO7,T84W8G,Aryl hydrocarbon receptor,AHR,P35869,A,1Reference(s)
C0256,Noscapine,CHEMBL364713,128-62-1,275196,C22H23NO7,T88AJI,Hypoxia-inducible factor 1-alpha,HIF1A,Q16665,A,1Reference(s)
C0257,Obacunone,CHEMBL404140,751-03-1,119041,C26H30O7,T74P7I,G-protein coupled bile acid receptor 1,GPBAR1,Q8TDU6,A,1Reference(s)
C0258,OctanoicAcid,CHEMBL324846,NA,379,C8H16O2,T19XSL,"Fatty acid-binding protein, liver",FABP1,P07148,C,1Reference(s)
C0258,OctanoicAcid,CHEMBL324846,NA,379,C8H16O2,T29TYJ,Inositol-3-phosphate synthase 1,ISYNA1,Q9NPH2,C,1Reference(s)
C0259,Octanol,CHEMBL26215,111-87-5,957,C8H18O,T09INZ,Transient receptor potential cation channel subfamily A member 1,TRPA1,O75762,A,1Reference(s)
C0260,Octopamine,CHEMBL53929,104-14-3,4581,C8H11NO2,T79O0V,Beta-3 adrenergic receptor,ADRB3,P13945,A,2Reference(s)
C0260,Octopamine,CHEMBL53929,104-14-3,4581,C8H11NO2,T92UWJ,Beta-2 adrenergic receptor,ADRB2,P07550,B,1Reference(s)
C0260,Octopamine,CHEMBL53929,104-14-3,4581,C8H11NO2,T64T6J,Beta-1 adrenergic receptor,ADRB1,P08588,B,1Reference(s)
C0261,Oleamide,CHEMBL15927,301-02-0,5283387,C18H35NO,T17E49,Cannabinoid receptor 1,CNR1,P21554,A,3Reference(s)
C0262,Oleanolic_Acid,CHEMBL168,NA,10494,C30H48O3,T10HL8,Intercellular adhesion molecule 1,ICAM1,P05362,B,1Reference(s)
C0262,Oleanolic_Acid,CHEMBL168,NA,10494,C30H48O3,T23P74,Caspase-9,CASP9,P55211,B,1Reference(s)
C0262,Oleanolic_Acid,CHEMBL168,NA,10494,C30H48O3,T85U8U,Caspase-3,CASP3,P42574,B,1Reference(s)
C0262,Oleanolic_Acid,CHEMBL168,NA,10494,C30H48O3,T86ROZ,Heme oxygenase 1,HMOX1,P09601,C,1Reference(s)
C0262,Oleanolic_Acid,CHEMBL168,NA,10494,C30H48O3,T38EQ6,NAD(P)H dehydrogenase [quinone] 1,NQO1,P15559,C,1Reference(s)
C0263,OleicAcid,CHEMBL8659,112-80-1,445639,C18H34O2,T30VNV,Myeloperoxidase,MPO,P05164,A,1Reference(s)
C0263,OleicAcid,CHEMBL8659,112-80-1,445639,C18H34O2,T62P0D,Collagenase 3,MMP13,P45452,A,1Reference(s)
C0263,OleicAcid,CHEMBL8659,112-80-1,445639,C18H34O2,T09H2Z,"Nitric oxide synthase, inducible",NOS2,P35228,A,2Reference(s)
C0263,OleicAcid,CHEMBL8659,112-80-1,445639,C18H34O2,T74WWP,Peroxisome proliferator-activated receptor delta,PPARD,Q03181,A,1Reference(s)
C0263,OleicAcid,CHEMBL8659,112-80-1,445639,C18H34O2,T14JSX,Plasminogen,PLG,P00747,A,1Reference(s)
C0263,OleicAcid,CHEMBL8659,112-80-1,445639,C18H34O2,T49ORJ,Peroxisome proliferator-activated receptor alpha,PPARA,Q07869,A,2Reference(s)
C0263,OleicAcid,CHEMBL8659,112-80-1,445639,C18H34O2,T58J2Y,Peroxisome proliferator-activated receptor gamma,PPARG,P37231,A,1Reference(s)
C0263,OleicAcid,CHEMBL8659,112-80-1,445639,C18H34O2,T67LRH,RNA-binding protein Musashi homolog 1,MSI1,O43347,A,1Reference(s)
C0263,OleicAcid,CHEMBL8659,112-80-1,445639,C18H34O2,T39YFG,Trypsin-1,PRSS1,P07477,B,1Reference(s)
C0263,OleicAcid,CHEMBL8659,112-80-1,445639,C18H34O2,T54WR0,Fatty acid-binding protein 5,FABP5,Q01469,B,1Reference(s)
C0263,OleicAcid,CHEMBL8659,112-80-1,445639,C18H34O2,T21Q0D,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,P04035,B,1Reference(s)
C0263,OleicAcid,CHEMBL8659,112-80-1,445639,C18H34O2,T12T4H,Brain-derived neurotrophic factor,BDNF,P23560,B,1Reference(s)
